,time stamp,open,high,low,close,volume
11529,2023-01-20 04:12,232.29,232.29,232.28,232.28,1294
11530,2023-01-20 04:13,232.29,232.29,232.28,232.28,1294
11531,2023-01-20 04:14,232.29,232.29,232.28,232.28,1294
11532,2023-01-20 04:15,232.29,232.29,232.28,232.28,1294
11533,2023-01-20 04:16,232.03,232.03,232.03,232.03,548
11534,2023-01-20 04:17,232.03,232.03,232.03,232.03,548
11535,2023-01-20 04:18,232.03,232.03,232.03,232.03,548
11536,2023-01-20 04:19,232.03,232.03,232.03,232.03,548
11537,2023-01-20 04:20,232.29,232.29,232.29,232.29,250
11538,2023-01-20 04:21,232.29,232.29,232.29,232.29,250
11539,2023-01-20 04:22,232.29,232.29,232.29,232.29,250
11540,2023-01-20 04:23,232.29,232.29,232.29,232.29,250
11541,2023-01-20 04:24,232.29,232.29,232.29,232.29,250
11542,2023-01-20 04:25,232.29,232.29,232.29,232.29,250
11543,2023-01-20 04:26,232.29,232.29,232.29,232.29,250
11544,2023-01-20 04:27,232.29,232.29,232.29,232.29,250
11545,2023-01-20 04:28,232.29,232.29,232.29,232.29,250
11546,2023-01-20 04:29,232.29,232.29,232.29,232.29,250
11547,2023-01-20 04:30,232.29,232.29,232.29,232.29,250
11548,2023-01-20 04:31,232.29,232.29,232.29,232.29,250
11549,2023-01-20 04:32,232.29,232.29,232.29,232.29,250
11550,2023-01-20 04:33,232.45,232.45,232.45,232.45,271
11551,2023-01-20 04:34,232.45,232.45,232.45,232.45,271
11552,2023-01-20 04:35,232.45,232.45,232.45,232.45,271
11553,2023-01-20 04:36,232.45,232.45,232.45,232.45,271
11554,2023-01-20 04:37,232.45,232.45,232.45,232.45,271
11555,2023-01-20 04:38,232.45,232.45,232.45,232.45,271
11556,2023-01-20 04:39,232.45,232.45,232.45,232.45,271
11557,2023-01-20 04:40,232.45,232.45,232.45,232.45,271
11558,2023-01-20 04:41,232.48,232.48,232.48,232.48,315
11559,2023-01-20 04:42,232.48,232.48,232.48,232.48,315
11560,2023-01-20 04:43,232.48,232.48,232.48,232.48,315
11561,2023-01-20 04:44,232.41,232.42,232.41,232.42,401
11562,2023-01-20 04:45,232.41,232.42,232.41,232.42,401
11563,2023-01-20 04:46,232.3,232.3,232.3,232.3,1000
11564,2023-01-20 04:47,232.3,232.3,232.3,232.3,1000
11565,2023-01-20 04:48,232.3,232.3,232.3,232.3,1000
11566,2023-01-20 04:49,232.3,232.3,232.3,232.3,1000
11567,2023-01-20 04:50,232.32,232.32,232.3,232.3,505
11568,2023-01-20 04:51,232.29,232.3,232.29,232.3,560
11569,2023-01-20 04:52,232.29,232.3,232.29,232.3,560
11570,2023-01-20 04:53,232.29,232.3,232.29,232.3,560
11571,2023-01-20 04:54,232.35,232.35,232.35,232.35,767
11572,2023-01-20 04:55,232.35,232.35,232.35,232.35,767
11573,2023-01-20 04:56,232.35,232.35,232.31,232.31,621
11574,2023-01-20 04:57,232.35,232.35,232.31,232.31,621
11575,2023-01-20 04:58,232.35,232.35,232.31,232.31,621
11576,2023-01-20 04:59,232.35,232.35,232.31,232.31,621
11577,2023-01-20 05:00,232.35,232.35,232.31,232.31,621
11578,2023-01-20 05:01,232.35,232.35,232.31,232.31,621
11579,2023-01-20 05:02,232.35,232.35,232.31,232.31,621
11580,2023-01-20 05:03,232.35,232.35,232.31,232.31,621
11581,2023-01-20 05:04,232.35,232.35,232.31,232.31,621
11582,2023-01-20 05:05,232.35,232.35,232.31,232.31,621
11583,2023-01-20 05:06,232.35,232.35,232.31,232.31,621
11584,2023-01-20 05:07,232.35,232.35,232.31,232.31,621
11585,2023-01-20 05:08,232.35,232.35,232.31,232.31,621
11586,2023-01-20 05:09,232.35,232.35,232.31,232.31,621
11587,2023-01-20 05:10,232.21,232.21,232.21,232.21,104
11588,2023-01-20 05:11,232.21,232.21,232.21,232.21,104
11589,2023-01-20 05:12,232.21,232.21,232.21,232.21,104
11590,2023-01-20 05:13,232.21,232.21,232.21,232.21,104
11591,2023-01-20 05:14,232.21,232.21,232.21,232.21,104
11592,2023-01-20 05:15,232.21,232.21,232.21,232.21,104
11593,2023-01-20 05:16,232.21,232.21,232.21,232.21,104
11594,2023-01-20 05:17,232.21,232.21,232.21,232.21,104
11595,2023-01-20 05:18,232.21,232.21,232.21,232.21,104
11596,2023-01-20 05:19,232.21,232.21,232.21,232.21,104
11597,2023-01-20 05:20,232.75,232.75,232.75,232.75,128
11598,2023-01-20 05:21,232.75,232.75,232.75,232.75,128
11599,2023-01-20 05:22,232.75,232.75,232.75,232.75,128
11600,2023-01-20 05:23,232.75,232.75,232.75,232.75,128
11601,2023-01-20 05:24,232.75,232.75,232.75,232.75,128
11602,2023-01-20 05:25,232.75,232.75,232.75,232.75,128
11603,2023-01-20 05:26,232.75,232.75,232.75,232.75,128
11604,2023-01-20 05:27,232.75,232.75,232.75,232.75,128
11605,2023-01-20 05:28,232.75,232.75,232.75,232.75,128
11606,2023-01-20 05:29,232.75,232.75,232.75,232.75,128
11607,2023-01-20 05:30,232.97,233.0,232.97,233.0,1012
11608,2023-01-20 05:31,232.97,233.0,232.97,233.0,1012
11609,2023-01-20 05:32,232.97,233.0,232.97,233.0,1012
11610,2023-01-20 05:33,232.97,233.0,232.97,233.0,1012
11611,2023-01-20 05:34,232.97,233.0,232.97,233.0,1012
11612,2023-01-20 05:35,232.97,233.0,232.97,233.0,1012
11613,2023-01-20 05:36,232.97,233.0,232.97,233.0,1012
11614,2023-01-20 05:37,232.97,233.0,232.97,233.0,1012
11615,2023-01-20 05:38,232.97,233.0,232.97,233.0,1012
11616,2023-01-20 05:39,232.97,233.0,232.97,233.0,1012
11617,2023-01-20 05:40,232.97,233.0,232.97,233.0,1012
11618,2023-01-20 05:41,232.91,232.91,232.9,232.9,326
11619,2023-01-20 05:42,232.91,232.91,232.9,232.9,326
11620,2023-01-20 05:43,232.91,232.91,232.9,232.9,326
11621,2023-01-20 05:44,232.58,232.58,232.58,232.58,349
11622,2023-01-20 05:45,232.65,232.65,232.65,232.65,437
11623,2023-01-20 05:46,232.65,232.65,232.65,232.65,437
11624,2023-01-20 05:47,232.65,232.65,232.65,232.65,437
11625,2023-01-20 05:48,232.65,232.65,232.65,232.65,437
11626,2023-01-20 05:49,232.65,232.65,232.65,232.65,437
11627,2023-01-20 05:50,232.65,232.65,232.65,232.65,437
11628,2023-01-20 05:51,232.65,232.65,232.65,232.65,437
11629,2023-01-20 05:52,232.65,232.65,232.65,232.65,437
11630,2023-01-20 05:53,232.65,232.65,232.65,232.65,437
11631,2023-01-20 05:54,232.65,232.65,232.65,232.65,437
11632,2023-01-20 05:55,232.65,232.65,232.65,232.65,437
11633,2023-01-20 05:56,232.65,232.65,232.65,232.65,437
11634,2023-01-20 05:57,232.65,232.65,232.65,232.65,437
11635,2023-01-20 05:58,232.85,232.85,232.85,232.85,489
11636,2023-01-20 05:59,232.85,232.85,232.85,232.85,489
11637,2023-01-20 06:00,232.85,232.85,232.85,232.85,489
11638,2023-01-20 06:01,232.71,232.71,232.7,232.7,504
11639,2023-01-20 06:02,232.84,232.84,232.84,232.84,276
11640,2023-01-20 06:03,232.64,232.64,232.58,232.58,684
11641,2023-01-20 06:04,232.64,232.64,232.58,232.58,684
11642,2023-01-20 06:05,232.64,232.64,232.58,232.58,684
11643,2023-01-20 06:06,232.84,232.84,232.84,232.84,200
11644,2023-01-20 06:07,232.84,232.84,232.84,232.84,200
11645,2023-01-20 06:08,232.84,232.84,232.84,232.84,200
11646,2023-01-20 06:09,232.84,232.84,232.84,232.84,200
11647,2023-01-20 06:10,232.84,232.84,232.84,232.84,200
11648,2023-01-20 06:11,232.84,232.84,232.84,232.84,200
11649,2023-01-20 06:12,232.84,232.84,232.84,232.84,200
11650,2023-01-20 06:13,232.84,232.84,232.84,232.84,200
11651,2023-01-20 06:14,232.84,232.84,232.84,232.84,200
11652,2023-01-20 06:15,232.84,232.84,232.84,232.84,200
11653,2023-01-20 06:16,232.78,232.78,232.78,232.78,246
11654,2023-01-20 06:17,232.78,232.78,232.78,232.78,246
11655,2023-01-20 06:18,232.78,232.78,232.78,232.78,246
11656,2023-01-20 06:19,232.78,232.78,232.78,232.78,246
11657,2023-01-20 06:20,232.78,232.78,232.78,232.78,246
11658,2023-01-20 06:21,232.78,232.78,232.78,232.78,246
11659,2023-01-20 06:22,232.78,232.78,232.78,232.78,246
11660,2023-01-20 06:23,232.51,232.51,232.43,232.43,493
11661,2023-01-20 06:24,232.42,232.42,232.41,232.41,759
11662,2023-01-20 06:25,232.4,232.4,232.25,232.32,1648
11663,2023-01-20 06:26,232.4,232.4,232.25,232.32,1648
11664,2023-01-20 06:27,232.4,232.4,232.25,232.32,1648
11665,2023-01-20 06:28,232.4,232.4,232.25,232.32,1648
11666,2023-01-20 06:29,232.4,232.4,232.25,232.32,1648
11667,2023-01-20 06:30,232.4,232.4,232.25,232.32,1648
11668,2023-01-20 06:31,232.4,232.4,232.25,232.32,1648
11669,2023-01-20 06:32,232.55,232.55,232.48,232.48,1424
11670,2023-01-20 06:33,232.54,232.54,232.54,232.54,393
11671,2023-01-20 06:34,232.43,232.43,232.41,232.41,631
11672,2023-01-20 06:35,232.43,232.43,232.41,232.41,631
11673,2023-01-20 06:36,232.48,232.66,232.48,232.66,1849
11674,2023-01-20 06:37,232.76,232.81,232.76,232.81,405
11675,2023-01-20 06:38,232.76,232.81,232.76,232.81,405
11676,2023-01-20 06:39,232.76,232.81,232.76,232.81,405
11677,2023-01-20 06:40,232.62,232.62,232.6,232.6,568
11678,2023-01-20 06:41,232.62,232.62,232.6,232.6,568
11679,2023-01-20 06:42,232.51,232.51,232.51,232.51,142
11680,2023-01-20 06:43,232.51,232.51,232.51,232.51,142
11681,2023-01-20 06:44,232.51,232.51,232.51,232.51,142
11682,2023-01-20 06:45,232.67,232.67,232.67,232.67,169
11683,2023-01-20 06:46,232.67,232.67,232.67,232.67,169
11684,2023-01-20 06:47,232.67,232.67,232.67,232.67,169
11685,2023-01-20 06:48,232.67,232.67,232.67,232.67,169
11686,2023-01-20 06:49,232.67,232.67,232.67,232.67,169
11687,2023-01-20 06:50,232.67,232.67,232.67,232.67,169
11688,2023-01-20 06:51,232.67,232.67,232.67,232.67,169
11689,2023-01-20 06:52,232.57,232.57,232.57,232.57,188
11690,2023-01-20 06:53,232.56,232.57,232.56,232.57,1135
11691,2023-01-20 06:54,232.56,232.57,232.56,232.57,1135
11692,2023-01-20 06:55,232.42,232.42,232.42,232.42,821
11693,2023-01-20 06:56,232.42,232.42,232.42,232.42,821
11694,2023-01-20 06:57,232.42,232.42,232.42,232.42,821
11695,2023-01-20 06:58,232.42,232.42,232.42,232.42,821
11696,2023-01-20 06:59,232.42,232.42,232.42,232.42,821
11697,2023-01-20 07:00,232.7,232.7,232.7,232.7,604
11698,2023-01-20 07:01,232.7,232.7,232.7,232.7,604
11699,2023-01-20 07:02,232.49,232.49,232.49,232.49,453
11700,2023-01-20 07:03,232.49,232.49,232.49,232.49,453
11701,2023-01-20 07:04,232.49,232.49,232.49,232.49,453
11702,2023-01-20 07:05,232.46,232.46,232.46,232.46,347
11703,2023-01-20 07:06,232.46,232.46,232.46,232.46,347
11704,2023-01-20 07:07,232.46,232.46,232.46,232.46,437
11705,2023-01-20 07:08,232.46,232.46,232.46,232.46,569
11706,2023-01-20 07:09,232.57,232.57,232.51,232.51,520
11707,2023-01-20 07:10,232.47,232.48,232.47,232.48,628
11708,2023-01-20 07:11,232.47,232.48,232.47,232.48,628
11709,2023-01-20 07:12,232.51,232.51,232.51,232.51,536
11710,2023-01-20 07:13,232.51,232.51,232.51,232.51,536
11711,2023-01-20 07:14,232.6,232.6,232.6,232.6,1252
11712,2023-01-20 07:15,232.6,232.6,232.6,232.6,1252
11713,2023-01-20 07:16,232.62,232.62,232.52,232.52,605
11714,2023-01-20 07:17,232.62,232.62,232.52,232.52,605
11715,2023-01-20 07:18,232.62,232.62,232.52,232.52,605
11716,2023-01-20 07:19,232.52,232.52,232.47,232.47,1083
11717,2023-01-20 07:20,232.46,232.46,232.45,232.45,1191
11718,2023-01-20 07:21,232.37,232.37,232.37,232.37,584
11719,2023-01-20 07:22,232.37,232.37,232.37,232.37,584
11720,2023-01-20 07:23,232.37,232.37,232.37,232.37,584
11721,2023-01-20 07:24,232.37,232.37,232.37,232.37,584
11722,2023-01-20 07:25,232.37,232.37,232.37,232.37,584
11723,2023-01-20 07:26,232.37,232.37,232.37,232.37,584
11724,2023-01-20 07:27,232.37,232.37,232.37,232.37,584
11725,2023-01-20 07:28,232.37,232.37,232.37,232.37,584
11726,2023-01-20 07:29,232.37,232.37,232.37,232.37,584
11727,2023-01-20 07:30,232.37,232.37,232.37,232.37,584
11728,2023-01-20 07:31,232.37,232.37,232.37,232.37,584
11729,2023-01-20 07:32,232.68,232.69,232.68,232.69,615
11730,2023-01-20 07:33,232.68,232.69,232.68,232.69,615
11731,2023-01-20 07:34,232.68,232.69,232.68,232.69,615
11732,2023-01-20 07:35,232.68,232.69,232.68,232.69,615
11733,2023-01-20 07:36,232.7,232.7,232.68,232.68,755
11734,2023-01-20 07:37,232.7,232.7,232.68,232.68,755
11735,2023-01-20 07:38,232.7,232.7,232.68,232.68,755
11736,2023-01-20 07:39,232.69,232.75,232.69,232.75,1189
11737,2023-01-20 07:40,232.69,232.75,232.69,232.75,1189
11738,2023-01-20 07:41,232.69,232.75,232.69,232.75,1189
11739,2023-01-20 07:42,232.82,232.82,232.78,232.78,1126
11740,2023-01-20 07:43,232.82,232.82,232.78,232.78,1126
11741,2023-01-20 07:44,232.88,232.88,232.88,232.88,590
11742,2023-01-20 07:45,232.96,232.96,232.96,232.96,442
11743,2023-01-20 07:46,232.97,233.0,232.97,233.0,964
11744,2023-01-20 07:47,232.97,233.0,232.97,233.0,964
11745,2023-01-20 07:48,233.17,233.2,233.16,233.16,616
11746,2023-01-20 07:49,233.17,233.2,233.16,233.16,616
11747,2023-01-20 07:50,233.1,233.15,233.09,233.15,1161
11748,2023-01-20 07:51,233.0,233.0,232.94,232.94,1898
11749,2023-01-20 07:52,232.85,232.85,232.85,232.85,414
11750,2023-01-20 07:53,232.85,232.85,232.85,232.85,414
11751,2023-01-20 07:54,232.85,232.85,232.85,232.85,414
11752,2023-01-20 07:55,232.85,232.85,232.85,232.85,414
11753,2023-01-20 07:56,233.04,233.04,233.04,233.04,709
11754,2023-01-20 07:57,233.01,233.01,233.01,233.01,458
11755,2023-01-20 07:58,232.92,232.92,232.92,232.92,397
11756,2023-01-20 07:59,232.92,232.92,232.92,232.92,397
11757,2023-01-20 08:00,232.6,233.1899,231.351,232.8,9446
11758,2023-01-20 08:01,232.85,233.28,232.02,232.77,3668
11759,2023-01-20 08:02,232.77,232.86,232.77,232.85,2104
11760,2023-01-20 08:03,232.9,232.95,232.9,232.95,2347
11761,2023-01-20 08:04,232.93,233.09,232.92,233.09,1297
11762,2023-01-20 08:05,233.1,233.22,233.1,233.1,2075
11763,2023-01-20 08:06,233.1,233.22,233.1,233.1,2075
11764,2023-01-20 08:07,233.14,233.2,233.14,233.2,759
11765,2023-01-20 08:08,233.19,233.2,233.15,233.15,1452
11766,2023-01-20 08:09,233.11,233.11,233.09,233.09,1172
11767,2023-01-20 08:10,233.1,233.1,233.08,233.09,1956
11768,2023-01-20 08:11,233.1,233.1,233.1,233.1,497
11769,2023-01-20 08:12,233.12,233.12,233.1,233.1,679
11770,2023-01-20 08:13,233.12,233.12,233.1,233.1,679
11771,2023-01-20 08:14,233.12,233.12,233.1,233.1,679
11772,2023-01-20 08:15,233.14,233.14,233.1,233.1,967
11773,2023-01-20 08:16,233.14,233.14,233.14,233.14,259
11774,2023-01-20 08:17,233.14,233.14,233.14,233.14,259
11775,2023-01-20 08:18,233.14,233.14,233.14,233.14,259
11776,2023-01-20 08:19,233.01,233.01,233.01,233.01,1343
11777,2023-01-20 08:20,233.04,233.04,233.04,233.04,411
11778,2023-01-20 08:21,233.09,233.09,233.09,233.09,1056
11779,2023-01-20 08:22,232.9,232.9,232.86,232.86,1254
11780,2023-01-20 08:23,232.9,232.9,232.86,232.86,1254
11781,2023-01-20 08:24,232.9,232.9,232.86,232.86,1254
11782,2023-01-20 08:25,233.02,233.02,232.9114,232.9114,1439
11783,2023-01-20 08:26,232.99,233.01,232.99,233.01,1390
11784,2023-01-20 08:27,233.06,233.06,233.0,233.0,1709
11785,2023-01-20 08:28,233.0,233.0,232.9,232.9,554
11786,2023-01-20 08:29,232.94,232.94,232.87,232.87,781
11787,2023-01-20 08:30,232.9,232.92,232.9,232.92,2031
11788,2023-01-20 08:31,232.9,232.95,232.9,232.95,3789
11789,2023-01-20 08:32,232.9,232.92,232.9,232.92,3619
11790,2023-01-20 08:33,233.03,233.05,231.93,231.93,58450
11791,2023-01-20 08:34,233.05,233.07,232.95,233.0,3155
11792,2023-01-20 08:35,232.93,232.93,232.9,232.91,6233
11793,2023-01-20 08:36,232.91,232.92,232.91,232.92,767
11794,2023-01-20 08:37,232.97,233.04,232.91,232.91,1999
11795,2023-01-20 08:38,232.91,232.94,232.91,232.92,31503
11796,2023-01-20 08:39,232.97,232.97,232.96,232.96,2099
11797,2023-01-20 08:40,232.98,232.99,232.95,232.95,1564
11798,2023-01-20 08:41,232.98,232.99,232.95,232.95,1564
11799,2023-01-20 08:42,232.98,232.99,232.95,232.95,1564
11800,2023-01-20 08:43,232.98,232.99,232.95,232.95,1564
11801,2023-01-20 08:44,232.98,232.98,232.98,232.98,1262
11802,2023-01-20 08:45,233.03,233.03,233.03,233.03,1292
11803,2023-01-20 08:46,233.03,233.03,233.0,233.0,1033
11804,2023-01-20 08:47,233.05,233.07,233.015,233.015,1042
11805,2023-01-20 08:48,233.0,233.0,232.9,232.9,2379
11806,2023-01-20 08:49,232.95,232.95,232.91,232.91,1331
11807,2023-01-20 08:50,232.93,233.06,232.93,233.06,3430
11808,2023-01-20 08:51,232.93,233.06,232.93,233.06,3430
11809,2023-01-20 08:52,233.0,233.0,233.0,233.0,2058
11810,2023-01-20 08:53,233.0,233.0,233.0,233.0,2599
11811,2023-01-20 08:54,233.0,233.0,233.0,233.0,1561
11812,2023-01-20 08:55,233.0,233.0,232.92,232.92,1474
11813,2023-01-20 08:56,232.92,232.93,232.91,232.91,3858
11814,2023-01-20 08:57,232.9,232.9,232.9,232.9,501
11815,2023-01-20 08:58,232.9,232.9,232.9,232.9,501
11816,2023-01-20 08:59,232.91,232.91,232.8,232.8,767
11817,2023-01-20 09:00,232.83,232.83,232.83,232.83,386
11818,2023-01-20 09:01,233.0549,233.0549,233.0549,233.0549,1274
11819,2023-01-20 09:02,232.93,232.93,232.8,232.8,620
11820,2023-01-20 09:03,232.83,233.0153,232.8,232.8,4789
11821,2023-01-20 09:04,232.8,232.8,232.8,232.8,1434
11822,2023-01-20 09:05,232.65,232.8,232.65,232.8,2715
11823,2023-01-20 09:06,232.8,232.8,232.8,232.8,2125
11824,2023-01-20 09:07,232.79,232.8,232.79,232.8,2784
11825,2023-01-20 09:08,232.79,232.8,232.79,232.8,2784
11826,2023-01-20 09:09,232.86,232.86,232.8,232.8,906
11827,2023-01-20 09:10,232.79,232.8994,232.7832,232.8994,1068
11828,2023-01-20 09:11,232.9,232.9,232.9,232.9,581
11829,2023-01-20 09:12,232.99,232.99,232.99,232.99,348
11830,2023-01-20 09:13,232.99,232.99,232.99,232.99,683
11831,2023-01-20 09:14,232.9,232.92,232.9,232.92,2240
11832,2023-01-20 09:15,232.9,232.92,232.9,232.92,2240
11833,2023-01-20 09:16,232.99,232.99,232.99,232.99,269
11834,2023-01-20 09:17,232.99,232.99,232.99,232.99,177
11835,2023-01-20 09:18,232.99,233.0,232.92,232.98,2757
11836,2023-01-20 09:19,232.99,232.99,232.99,232.99,1025
11837,2023-01-20 09:20,232.99,232.99,232.99,232.99,1025
11838,2023-01-20 09:21,232.867,232.867,232.867,232.867,245
11839,2023-01-20 09:22,232.99,232.99,232.9885,232.9885,280
11840,2023-01-20 09:23,232.84,232.9,232.84,232.9,3288
11841,2023-01-20 09:24,232.98,232.99,232.98,232.99,2889
11842,2023-01-20 09:25,233.15,233.69,233.15,233.54,8577
11843,2023-01-20 09:26,233.49,233.51,233.4,233.4,3927
11844,2023-01-20 09:27,233.22,235.18,233.22,234.7,102763
11845,2023-01-20 09:28,234.89,235.19,234.3,234.74,113606
11846,2023-01-20 09:29,234.72,235.0,234.71,234.93,119810
11847,2023-01-20 09:30,234.855,235.3,234.51,235.0873,3600227
11848,2023-01-20 09:31,235.09,235.13,234.92,235.015,275737
11849,2023-01-20 09:32,235.03,236.04,234.71,235.55,416309
11850,2023-01-20 09:33,235.55,235.62,235.07,235.139,147736
11851,2023-01-20 09:34,235.1511,235.46,234.8201,235.08,132365
11852,2023-01-20 09:35,235.08,235.51,234.93,235.18,133716
11853,2023-01-20 09:36,235.13,235.74,234.89,235.68,235715
11854,2023-01-20 09:37,235.66,235.8099,235.43,235.76,141364
11855,2023-01-20 09:38,235.75,235.77,235.07,235.3478,143891
11856,2023-01-20 09:39,235.4,235.75,235.38,235.39,106567
11857,2023-01-20 09:40,235.44,235.67,235.4,235.53,97691
11858,2023-01-20 09:41,235.57,236.22,235.52,236.2,177514
11859,2023-01-20 09:42,236.21,236.23,235.84,235.98,91638
11860,2023-01-20 09:43,235.96,236.69,235.91,236.52,145822
11861,2023-01-20 09:44,236.53,236.67,236.3733,236.4,102867
11862,2023-01-20 09:45,236.43,236.435,236.04,236.09,140244
11863,2023-01-20 09:46,236.11,236.12,235.83,235.97,103965
11864,2023-01-20 09:47,235.96,236.1,235.87,235.905,81241
11865,2023-01-20 09:48,235.9032,236.4201,235.7706,236.311,112941
11866,2023-01-20 09:49,236.26,236.44,236.1,236.2201,109907
11867,2023-01-20 09:50,236.2,236.3546,236.14,236.3152,54433
11868,2023-01-20 09:51,236.28,236.55,236.16,236.43,75725
11869,2023-01-20 09:52,236.45,236.96,236.45,236.69,118983
11870,2023-01-20 09:53,236.7,236.75,236.39,236.39,68234
11871,2023-01-20 09:54,236.38,236.48,236.0,236.21,98291
11872,2023-01-20 09:55,236.18,236.2031,235.86,235.94,84528
11873,2023-01-20 09:56,235.915,236.04,235.79,235.91,62944
11874,2023-01-20 09:57,235.88,236.088,235.8,236.055,59823
11875,2023-01-20 09:58,236.056,236.1422,235.95,236.0,57427
11876,2023-01-20 09:59,236.0159,236.04,235.6201,235.6942,80967
11877,2023-01-20 10:00,235.68,235.71,235.19,235.21,101397
11878,2023-01-20 10:01,235.21,235.4728,235.2,235.39,53252
11879,2023-01-20 10:02,235.38,235.47,235.325,235.37,32709
11880,2023-01-20 10:03,235.36,235.48,235.29,235.48,55336
11881,2023-01-20 10:04,235.47,235.68,235.41,235.49,64292
11882,2023-01-20 10:05,235.47,235.97,235.47,235.66,87964
11883,2023-01-20 10:06,235.68,235.775,235.56,235.67,53150
11884,2023-01-20 10:07,235.67,235.735,235.51,235.55,63358
11885,2023-01-20 10:08,235.5583,235.755,235.55,235.7,49128
11886,2023-01-20 10:09,235.72,235.8,235.6,235.78,62833
11887,2023-01-20 10:10,235.78,235.95,235.73,235.88,48741
11888,2023-01-20 10:11,235.872,235.872,235.42,235.6499,76585
11889,2023-01-20 10:12,235.62,235.84,235.55,235.76,47895
11890,2023-01-20 10:13,235.74,235.7618,235.4701,235.53,60458
11891,2023-01-20 10:14,235.55,235.71,235.54,235.58,62535
11892,2023-01-20 10:15,235.6,235.75,235.58,235.62,65614
11893,2023-01-20 10:16,235.62,235.65,235.4,235.46,68424
11894,2023-01-20 10:17,235.475,235.55,235.14,235.29,93425
11895,2023-01-20 10:18,235.228,235.534,235.181,235.47,57795
11896,2023-01-20 10:19,235.45,235.515,235.315,235.4994,40300
11897,2023-01-20 10:20,235.5,235.6,235.3759,235.5854,45351
11898,2023-01-20 10:21,235.62,235.8,235.58,235.71,107362
11899,2023-01-20 10:22,235.71,235.92,235.58,235.59,76836
11900,2023-01-20 10:23,235.63,235.72,235.5,235.62,63764
11901,2023-01-20 10:24,235.61,235.875,235.61,235.8704,36902
11902,2023-01-20 10:25,235.88,235.88,235.51,235.6544,36987
11903,2023-01-20 10:26,235.65,235.808,235.52,235.77,33105
11904,2023-01-20 10:27,235.76,235.9,235.74,235.83,37478
11905,2023-01-20 10:28,235.825,236.0083,235.825,235.98,40467
11906,2023-01-20 10:29,235.99,236.49,235.99,236.4,87173
11907,2023-01-20 10:30,236.42,236.74,236.42,236.6,99410
11908,2023-01-20 10:31,236.6,236.6,236.17,236.24,53810
11909,2023-01-20 10:32,236.245,236.4969,236.1558,236.4401,30858
11910,2023-01-20 10:33,236.44,236.44,236.23,236.3,40767
11911,2023-01-20 10:34,236.301,236.39,236.1,236.39,62994
11912,2023-01-20 10:35,236.37,236.37,236.105,236.165,51891
11913,2023-01-20 10:36,236.1731,236.2059,235.97,236.0601,65584
11914,2023-01-20 10:37,236.08,236.1599,235.9601,236.1499,32583
11915,2023-01-20 10:38,236.13,236.25,235.82,236.01,49730
11916,2023-01-20 10:39,236.02,236.13,235.8224,235.98,38094
11917,2023-01-20 10:40,235.99,236.2,235.905,236.05,37209
11918,2023-01-20 10:41,236.035,236.0412,235.75,235.79,42498
11919,2023-01-20 10:42,235.79,235.98,235.7,235.9642,46697
11920,2023-01-20 10:43,235.98,236.06,235.84,235.885,37627
11921,2023-01-20 10:44,235.895,235.94,235.7,235.72,42360
11922,2023-01-20 10:45,235.7165,235.74,235.6328,235.725,31939
11923,2023-01-20 10:46,235.725,235.78,235.64,235.7264,35753
11924,2023-01-20 10:47,235.73,235.86,235.69,235.855,37845
11925,2023-01-20 10:48,235.855,236.1084,235.85,236.08,41119
11926,2023-01-20 10:49,236.075,236.09,235.9,236.06,40056
11927,2023-01-20 10:50,236.01,236.06,235.75,235.93,92476
11928,2023-01-20 10:51,235.96,236.02,235.91,235.98,29379
11929,2023-01-20 10:52,235.96,236.0,235.85,235.93,46149
11930,2023-01-20 10:53,235.93,236.01,235.75,236.0,70853
11931,2023-01-20 10:54,236.0,236.33,235.96,236.29,49414
11932,2023-01-20 10:55,236.288,236.41,236.2,236.38,64141
11933,2023-01-20 10:56,236.369,236.52,236.27,236.505,51810
11934,2023-01-20 10:57,236.47,236.48,236.27,236.32,28397
11935,2023-01-20 10:58,236.33,236.36,236.13,236.15,46789
11936,2023-01-20 10:59,236.14,236.2091,236.06,236.09,48557
11937,2023-01-20 11:00,236.11,236.4,236.01,236.36,56911
11938,2023-01-20 11:01,236.37,236.755,236.33,236.67,65121
11939,2023-01-20 11:02,236.66,236.98,236.5601,236.95,60147
11940,2023-01-20 11:03,236.95,237.04,236.78,236.84,76261
11941,2023-01-20 11:04,236.86,237.0794,236.86,236.9641,73953
11942,2023-01-20 11:05,236.97,236.98,236.73,236.815,55622
11943,2023-01-20 11:06,236.82,236.9099,236.72,236.85,42414
11944,2023-01-20 11:07,236.84,237.145,236.825,237.0591,34196
11945,2023-01-20 11:08,237.07,237.12,236.95,237.04,69176
11946,2023-01-20 11:09,237.05,237.13,236.9,237.07,58616
11947,2023-01-20 11:10,237.07,237.185,237.05,237.08,41465
11948,2023-01-20 11:11,237.1,237.28,237.1,237.2136,83703
11949,2023-01-20 11:12,237.23,237.31,237.16,237.2,96700
11950,2023-01-20 11:13,237.21,237.345,237.2,237.25,55149
11951,2023-01-20 11:14,237.2499,237.39,237.2,237.39,34800
11952,2023-01-20 11:15,237.38,237.458,237.35,237.4334,38618
11953,2023-01-20 11:16,237.44,237.59,237.44,237.5201,53043
11954,2023-01-20 11:17,237.53,237.565,237.34,237.565,39638
11955,2023-01-20 11:18,237.58,237.637,237.48,237.637,37324
11956,2023-01-20 11:19,237.6201,237.68,237.58,237.62,38243
